iter	Passed	Remaining
628	5843	1588
629	5850	1578
630	5859	1569
631	5866	1559
632	5874	1549
633	5881	1539
634	5888	1530
635	5896	1520
636	5903	1510
637	5911	1500
638	5917	1490
639	5924	1481
640	5931	1471
641	5938	1461
642	5945	1451
643	5953	1442
644	5960	1432
645	5968	1422
646	5974	1412
647	5982	1403
648	5990	1393
649	5997	1384
650	6006	1374
651	6013	1364
652	6020	1355
653	6028	1345
654	6036	1336
655	6045	1327
656	6053	1317
657	6061	1308
658	6071	1299
659	6080	1289
660	6088	1280
661	6095	1270
662	6103	1261
663	6109	1251
664	6115	1241
665	6123	1232
666	6131	1222
667	6139	1213
668	6146	1203
669	6155	1194
670	6162	1184
671	6170	1175
672	6179	1166
673	6186	1156
674	6193	1146
675	6202	1137
676	6228	1131
677	6239	1122
678	6249	1113
679	6258	1104
680	6267	1095
681	6276	1085
682	6286	1076
683	6294	1067
684	6302	1058
685	6311	1048
686	6320	1039
687	6330	1030
688	6339	1021
689	6347	1011
690	6354	1002
691	6367	993
692	6375	984
693	6383	974
694	6390	965
695	6398	956
696	6406	946
697	6414	937
698	6423	928
699	6431	918
700	6440	909
701	6448	900
702	6470	892
703	6478	883
704	6487	874
705	6495	864
706	6504	855
707	6512	846
708	6521	837
709	6529	827
710	6537	818
711	6545	809
712	6552	799
713	6559	790
714	6568	780
715	6575	771
716	6584	762
717	6591	752
718	6599	743
719	6609	734
720	6616	724
721	6623	715
722	6630	706
723	6638	696
724	6644	687
725	6652	678
726	6659	668
727	6668	659
728	6676	650
729	6685	641
730	6692	631
731	6701	622
732	6709	613
733	6717	604
734	6723	594
735	6730	585
736	6738	576
737	6746	566
738	6754	557
739	6761	548
740	6771	539
741	6781	530
742	6788	520
743	6799	511
744	6807	502
745	6816	493
746	6823	484
747	6832	474
748	6838	465
749	6846	456
750	6854	447
751	6862	438
752	6871	428
753	6878	419
754	6886	410
755	6894	401
756	6904	392
757	6913	383
758	6921	373
759	6929	364
760	6935	355
761	6944	346
762	6952	337
763	6960	327
764	6968	318
765	6976	309
766	6983	300
767	6990	291
768	6997	282
769	7007	273
770	7015	263
771	7022	254
772	7032	245
773	7043	236
774	7050	227
775	7058	218
776	7066	209
777	7073	200
778	7081	190
779	7089	181
780	7095	172
781	7103	163
782	7110	154
783	7117	145
784	7125	136
785	7134	127
786	7140	117
787	7148	108
788	7157	99
789	7164	90
790	7172	81
791	7179	72
792	7188	63
793	7196	54
794	7203	45
795	7209	36
796	7218	27
797	7225	18
798	7233	9
799	7240	0
